date,rank,id_emailed,id_viewed,id_facebook
2020-04-17,2,11650,4633,4633
2020-04-17,3,4928,8377,1180
2020-04-17,4,6049,1527,3909
2020-04-17,5,4633,2146,12893
2020-04-17,6,9801,3923,12313
2020-04-17,7,304,61,11620
2020-04-17,8,14072,12183,4012
2020-04-17,9,4596,7894,13632
2020-04-17,10,10921,11620,452
2020-04-17,11,6624,2627,3913
2020-04-17,12,638,957,4023
2020-04-17,13,5260,8512,638
2020-04-17,14,8427,6791,10921
2020-04-17,15,493,294,6049
2020-04-17,16,8277,3741,7753
2020-04-17,17,2146,3891,4928
2020-04-17,18,3909,1829,2627
2020-04-17,19,13052,12499,5440
2020-04-17,20,10993,11001,2930
2020-04-18,1,4596,11254,7212
2020-04-18,2,2156,4633,8512
2020-04-18,3,11620,8377,4012
2020-04-18,4,1575,1527,4633
2020-04-18,5,2716,2146,2716
2020-04-18,6,9408,3923,2908
2020-04-18,7,6130,61,4928
2020-04-18,8,6945,12183,1575
2020-04-18,9,3053,11620,4596
2020-04-18,10,304,8512,6945
2020-04-18,11,13303,7894,11787
2020-04-18,12,7376,2627,13632
2020-04-18,13,7319,6791,7753
2020-04-18,14,4976,3741,3909
2020-04-18,15,7443,1829,1612
2020-04-18,16,4221,3891,7541
2020-04-18,17,13552,12499,11620
2020-04-18,18,11738,1768,12313
2020-04-18,19,4743,2289,11323
2020-04-18,20,8288,7212,2156
2020-04-19,1,1575,11254,1575
2020-04-19,2,987,4633,10778
2020-04-19,3,6783,1527,987
2020-04-19,4,13552,2146,10498
2020-04-19,5,8755,3923,7212
2020-04-19,6,9408,61,13730
2020-04-19,7,111,12183,12189
2020-04-19,8,8108,11620,7429
2020-04-19,9,14070,8512,2088
2020-04-19,10,2990,7894,2716
2020-04-19,11,7376,2627,4012
2020-04-19,12,13632,1575,7541
2020-04-19,13,11620,7212,4633
2020-04-19,14,438,3741,1582
2020-04-19,15,2546,1829,11940
2020-04-19,16,4596,3891,4199
2020-04-19,17,13700,12499,11787
2020-04-19,18,4032,6791,13632
2020-04-19,19,4928,1768,4928
2020-04-19,20,1274,2289,3572
2020-04-20,1,1575,11254,1575
2020-04-20,2,987,4633,987
2020-04-20,3,12971,1575,10778
2020-04-20,4,8092,987,13730
2020-04-20,5,13730,1527,6930
2020-04-20,6,6930,2146,2088
2020-04-20,7,8755,12183,10498
2020-04-20,8,4928,61,6931
2020-04-20,9,6731,11620,9290
2020-04-20,10,13704,3923,8973
2020-04-20,11,9290,8512,1638
2020-04-20,12,1638,7894,12189
2020-04-20,13,2088,2627,7429
2020-04-20,14,3499,13730,11667
2020-04-20,15,11667,7212,2716
2020-04-20,16,10398,3741,399
2020-04-20,17,9067,12499,13632
2020-04-20,18,6931,2289,8527
2020-04-20,19,9801,1829,9079
2020-04-20,20,13266,1180,452
2020-04-21,1,6818,1575,6818
2020-04-21,2,1575,4633,1575
2020-04-21,3,12971,987,987
2020-04-21,4,987,2146,10778
2020-04-21,5,11702,11254,13889
2020-04-21,6,11667,1527,13730
2020-04-21,7,9079,12183,11667
2020-04-21,8,6930,11620,9079
2020-04-21,9,8092,8512,2257
2020-04-21,10,2301,13730,8275
2020-04-21,11,11620,2627,11702
2020-04-21,12,10565,7894,8810
2020-04-21,13,566,7212,9554
2020-04-21,14,13721,12499,6930
2020-04-21,15,9290,3923,12156
2020-04-21,16,12226,8810,9290
2020-04-21,17,12156,2716,1565
2020-04-21,18,10398,2289,13405
2020-04-21,19,1248,1180,566
2020-04-21,20,9572,72,11522
2020-04-22,1,6818,1575,6818
2020-04-22,2,11995,6818,7272
2020-04-22,3,1575,4633,13889
2020-04-22,4,9572,987,10473
2020-04-22,5,566,12183,7957
2020-04-22,6,13429,11620,7607
2020-04-22,7,2192,8512,13429
2020-04-22,8,987,13730,1575
2020-04-22,9,7764,2627,11116
2020-04-22,10,2301,2146,3173
2020-04-22,11,10444,7212,10778
2020-04-22,12,9667,11254,987
2020-04-22,13,12383,8810,917
2020-04-22,14,12262,2716,8527
2020-04-22,15,6858,11522,12151
2020-04-22,16,10324,1180,8275
2020-04-22,17,1587,72,566
2020-04-22,18,3781,6133,1565
2020-04-22,19,2776,4023,13951
2020-04-22,20,7272,13632,9877
2020-04-23,1,6818,6818,6818
2020-04-23,2,11995,1575,13595
2020-04-23,3,2192,4633,7272
2020-04-23,4,5550,987,13951
2020-04-23,5,2776,11620,917
2020-04-23,6,9667,8512,9667
2020-04-23,7,3472,13730,12151
2020-04-23,8,2387,7212,3173
2020-04-23,9,11964,8810,11285
2020-04-23,10,1575,7272,11116
2020-04-23,11,1168,13595,13342
2020-04-23,12,13429,2716,13429
2020-04-23,13,13554,11522,1575
2020-04-23,14,1989,1180,5550
2020-04-23,15,11285,6133,8617
2020-04-23,16,10135,4023,2387
2020-04-23,17,9067,10473,10778
2020-04-23,18,8783,10778,10473
2020-04-23,19,3779,12802,4027
2020-04-23,20,5474,13632,7607
2020-04-24,1,6818,6818,6818
2020-04-24,2,909,1575,1444
2020-04-24,3,2387,987,909
2020-04-24,4,11964,4633,2387
2020-04-24,5,1989,7212,13951
2020-04-24,6,5550,8512,13595
2020-04-24,7,3472,13730,8617
2020-04-24,8,8783,13595,9667
2020-04-24,9,9067,8810,1989
2020-04-24,10,10432,7272,917
2020-04-24,11,13005,2716,7272
2020-04-24,12,1575,11522,5550
2020-04-24,13,5120,13951,11285
2020-04-24,14,13554,6133,3472
2020-04-24,15,5474,1180,3532
2020-04-24,16,3779,10473,1575
2020-04-24,17,2776,10778,904
2020-04-24,18,9667,11620,8940
2020-04-24,19,2163,13690,3173
2020-04-24,20,6226,12802,5613
2020-04-25,1,909,6818,909
2020-04-25,2,6818,1575,6818
2020-04-25,3,6639,987,2387
2020-04-25,4,14005,7212,6580
2020-04-25,5,1890,13730,13951
2020-04-25,6,9149,13595,9523
2020-04-25,7,10593,8810,12872
2020-04-25,8,2387,7272,1890
2020-04-25,9,11469,2716,6021
2020-04-25,10,12872,11522,7455
2020-04-25,11,10573,13951,1305
2020-04-25,12,1233,10473,1249
2020-04-25,13,4506,10778,520
2020-04-25,14,690,13690,10593
2020-04-25,15,9523,6133,10087
2020-04-25,16,1259,12802,6639
2020-04-25,17,5474,917,13899
2020-04-25,18,7391,13429,8617
2020-04-25,19,9991,909,6413
2020-04-25,20,10546,7957,14005
2020-04-27,1,13258,6818,9285
2020-04-27,2,8046,1575,13258
2020-04-27,3,6818,987,6818
2020-04-27,4,13799,909,8905
2020-04-27,5,6025,8905,909
2020-04-27,6,909,13951,1249
2020-04-27,7,11210,13595,7473
2020-04-27,8,11435,1890,13799
2020-04-27,9,8887,8810,13951
2020-04-27,10,12553,13730,5721
2020-04-27,11,10914,7272,14039
2020-04-27,12,14128,12872,9502
2020-04-27,13,12771,2387,7216
2020-04-27,14,10703,11522,7505
2020-04-27,15,12178,13690,11761
2020-04-27,16,6699,1249,2387
2020-04-27,17,8905,10473,12872
2020-04-27,18,813,917,10039
2020-04-27,19,6560,10778,813
2020-04-27,20,1597,13429,1305
2020-04-28,1,13258,6818,9285
2020-04-28,2,8046,9285,7473
2020-04-28,3,11435,1575,13258
2020-04-28,4,13799,909,6818
2020-04-28,5,8887,8905,11435
2020-04-28,6,9285,13951,7216
2020-04-28,7,6818,1890,909
2020-04-28,8,1597,13595,10039
2020-04-28,9,3673,12872,13799
2020-04-28,10,909,7272,13951
2020-04-28,11,3933,8810,13417
2020-04-28,12,10703,987,8887
2020-04-28,13,12324,2387,8905
2020-04-28,14,10914,11522,2539
2020-04-28,15,12639,1249,14039
2020-04-28,16,2246,13690,6637
2020-04-28,17,12404,10473,12639
2020-04-28,18,6608,13258,4589
2020-04-28,19,12397,917,7754
2020-04-28,20,1793,13429,6608
2020-04-29,1,9285,6818,9285
2020-04-29,2,11435,9285,9376
2020-04-29,3,12639,909,11435
2020-04-29,4,5658,13951,12639
2020-04-29,5,1012,8905,6818
2020-04-29,6,12178,1890,1115
2020-04-29,7,8010,1575,7216
2020-04-29,8,5072,12872,13152
2020-04-29,9,7047,13595,7473
2020-04-29,10,3730,7272,2997
2020-04-29,11,1597,2387,13951
2020-04-29,12,6818,1249,1012
2020-04-29,13,11210,13258,2826
2020-04-29,14,9376,13690,909
2020-04-29,15,6699,10473,13258
2020-04-29,16,8252,917,5552
2020-04-29,17,10467,11435,13417
2020-04-29,18,8399,13429,6637
2020-04-29,19,13417,11285,6544
2020-04-29,20,3897,7957,8010
2020-04-30,1,7047,9285,9285
2020-04-30,2,5658,6818,10708
2020-04-30,3,1413,909,5552
2020-04-30,4,6544,13951,1115
2020-04-30,5,13141,8905,5658
2020-04-30,6,13259,11435,7047
2020-04-30,7,6425,1890,2826
2020-04-30,8,3730,12872,13152
2020-04-30,9,1012,13595,6818
2020-04-30,10,8399,2387,7216
2020-04-30,11,6573,13258,13951
2020-04-30,12,8605,1249,11435
2020-04-30,13,5552,13690,3100
2020-04-30,14,11851,9376,12639
2020-04-30,15,5718,1575,11315
2020-04-30,16,12332,917,7251
2020-04-30,17,6220,11285,9376
2020-04-30,18,4382,13799,5020
2020-04-30,19,10871,1989,1012
2020-04-30,20,3100,7272,14039
2020-05-01,1,10109,9285,5552
2020-05-01,2,4450,6818,5492
2020-05-01,3,5492,909,9285
2020-05-01,4,7047,8905,13951
2020-05-01,5,13141,13951,3288
2020-05-01,6,6485,11435,4433
2020-05-01,7,13053,1890,6256
2020-05-01,8,5014,12872,7047
2020-05-01,9,3672,13258,4756
2020-05-01,10,8386,2387,1115
2020-05-01,11,1260,5552,5658
2020-05-01,12,4037,9376,8329
2020-05-01,13,5658,1249,6485
2020-05-01,14,7696,13690,2068
2020-05-01,15,3644,1115,6818
2020-05-01,16,4756,13799,10708
2020-05-01,17,13932,1575,7216
2020-05-01,18,4433,1989,1293
2020-05-01,19,12447,1305,3831
2020-05-01,20,993,6580,2826
2020-05-02,1,6257,9285,2488
2020-05-02,2,10109,8905,2068
2020-05-02,3,7259,909,3288
2020-05-02,4,12447,11435,11920
2020-05-02,5,8386,6818,6248
2020-05-02,6,11920,13951,13951
2020-05-02,7,5109,12872,6257
2020-05-02,8,13932,5552,5492
2020-05-02,9,11106,1890,4433
2020-05-02,10,13053,13258,10109
2020-05-02,11,5897,9376,8795
2020-05-02,12,11187,1249,5552
2020-05-02,13,1013,1115,839
2020-05-02,14,3644,13799,2436
2020-05-02,15,5938,5020,3494
2020-05-02,16,4382,12639,8329
2020-05-02,17,4037,2826,9285
2020-05-02,18,5492,10039,5658
2020-05-02,19,2115,6580,1115
2020-05-02,20,13042,2387,7216
2020-05-03,1,1398,1536,1536
2020-05-03,2,1536,9285,13055
2020-05-03,3,11920,8905,11920
2020-05-03,4,8386,11435,2068
2020-05-03,5,5938,5552,2488
2020-05-03,6,2500,13951,1398
2020-05-03,7,8786,6818,5938
2020-05-03,8,1933,909,13951
2020-05-03,9,11106,13258,6257
2020-05-03,10,5709,9376,839
2020-05-03,11,6257,11920,6248
2020-05-03,12,5350,2488,11458
2020-05-03,13,8025,1115,7216
2020-05-03,14,7744,12872,3494
2020-05-03,15,9475,13055,13776
2020-05-03,16,7256,4433,5492
2020-05-03,17,13055,13799,4433
2020-05-03,18,10109,2826,10803
2020-05-03,19,4519,1249,8329
2020-05-03,20,5527,5020,9285
2020-05-05,1,1398,1536,6352
2020-05-05,2,1613,9285,1536
2020-05-05,3,1536,1398,12684
2020-05-05,4,7421,6352,1398
2020-05-05,5,6548,11435,1613
2020-05-05,6,1502,5552,7815
2020-05-05,7,7228,11920,2068
2020-05-05,8,10788,2488,11118
2020-05-05,9,2500,9376,10788
2020-05-05,10,1483,4433,4214
2020-05-05,11,6231,13055,11677
2020-05-05,12,7047,1115,10623
2020-05-05,13,4214,7815,8507
2020-05-05,14,6352,13951,7216
2020-05-05,15,6343,9080,9080
2020-05-05,16,8507,2826,13951
2020-05-05,17,11757,8507,250
2020-05-05,18,4382,5492,5938
2020-05-05,19,10623,13258,159
2020-05-05,20,12281,5020,4800
2020-05-06,1,11757,1536,9428
2020-05-06,2,13626,9285,1536
2020-05-06,3,13168,1398,13626
2020-05-06,4,3139,6352,1613
2020-05-06,5,10946,13626,12684
2020-05-06,6,1536,11920,1398
2020-05-06,7,2574,5552,11757
2020-05-06,8,1613,11435,6352
2020-05-06,9,12349,2488,11974
2020-05-06,10,12395,9080,7216
2020-05-06,11,7123,9376,3139
2020-05-06,12,4483,4433,13760
2020-05-06,13,1502,7815,7123
2020-05-06,14,1398,13055,11457
2020-05-06,15,9876,1115,6022
2020-05-06,16,11338,1613,9539
2020-05-06,17,3523,13951,11677
2020-05-06,18,7071,8507,2068
2020-05-06,19,7082,2826,8094
2020-05-06,20,5741,12684,13065
2020-05-08,1,11767,1536,10297
2020-05-08,2,8802,1398,12842
2020-05-08,3,5499,6352,1613
2020-05-08,4,6074,13626,8802
2020-05-08,5,11279,1613,12345
2020-05-08,6,4695,11920,7216
2020-05-08,7,7485,10297,498
2020-05-08,8,5725,9080,13065
2020-05-08,9,2054,9428,11335
2020-05-08,10,10297,2488,11767
2020-05-08,11,12247,4433,10854
2020-05-08,12,5726,7815,8213
2020-05-08,13,786,13055,6074
2020-05-08,14,13168,12842,11388
2020-05-08,15,11335,8507,11848
2020-05-08,16,11646,12684,2790
2020-05-08,17,2288,11335,5499
2020-05-08,18,3846,8802,2366
2020-05-08,19,2232,5492,1398
2020-05-08,20,12327,7216,11799
2020-05-09,1,9634,1536,13987
2020-05-09,2,3096,1398,9894
2020-05-09,3,5425,6352,10297
2020-05-09,4,9793,13626,9634
2020-05-09,5,12327,1613,2790
2020-05-09,6,11456,11920,1613
2020-05-09,7,8802,10297,498
2020-05-09,8,11767,9080,8274
2020-05-09,9,13583,8802,12842
2020-05-09,10,2482,2488,5430
2020-05-09,11,10425,7815,11767
2020-05-09,12,4846,13055,2459
2020-05-09,13,10967,12842,8802
2020-05-09,14,3234,11335,11335
2020-05-09,15,9294,4433,7038
2020-05-09,16,2497,8507,9211
2020-05-09,17,7331,12684,769
2020-05-09,18,12171,498,3096
2020-05-09,19,1613,7216,11799
2020-05-09,20,2677,6074,11456
2020-05-13,1,2225,1536,9941
2020-05-13,2,6759,6352,2225
2020-05-13,3,9569,13626,3379
2020-05-13,4,1873,1613,6204
2020-05-13,5,12670,10297,11427
2020-05-13,6,5714,1398,3614
2020-05-13,7,3614,11335,7832
2020-05-13,8,5541,8802,6759
2020-05-13,9,8758,3614,6152
2020-05-13,10,4490,12842,9739
2020-05-13,11,9803,6759,9634
2020-05-13,12,1353,11767,1613
2020-05-13,13,4863,12684,11456
2020-05-13,14,9634,498,7697
2020-05-13,15,1945,9080,8028
2020-05-13,16,5310,9894,1353
2020-05-13,17,9676,13987,3096
2020-05-13,18,1661,11456,1661
2020-05-13,19,11767,13065,11767
2020-05-13,20,9862,6074,13642
2020-05-14,1,9011,10297,12657
2020-05-14,2,9569,3614,2225
2020-05-14,3,7911,11335,9569
2020-05-14,4,12248,8802,7609
2020-05-14,5,2786,7832,2026
2020-05-14,6,9199,12842,11534
2020-05-14,7,7005,6759,8951
2020-05-14,8,9902,1613,1714
2020-05-14,9,5595,11767,14055
2020-05-14,10,4170,11456,1162
2020-05-14,11,12670,9894,6204
2020-05-14,12,836,13987,10746
2020-05-14,13,2225,498,8758
2020-05-14,14,7609,1536,14037
2020-05-14,15,13914,9941,3614
2020-05-14,16,901,6286,11237
2020-05-14,17,3614,6074,8155
2020-05-14,18,8772,8274,13825
2020-05-14,19,8758,13065,9011
2020-05-14,20,9047,12657,4333
2020-05-15,1,4879,3614,12032
2020-05-15,2,5595,10297,8155
2020-05-15,3,13047,7832,11138
2020-05-15,4,12670,12842,7609
2020-05-15,5,7005,6759,11534
2020-05-15,6,2786,8802,4879
2020-05-15,7,1169,11767,12149
2020-05-15,8,11569,11456,10057
2020-05-15,9,8772,11335,2225
2020-05-15,10,3617,9894,13047
2020-05-15,11,11138,13987,1169
2020-05-15,12,7495,498,6569
2020-05-15,13,12086,12657,12657
2020-05-15,14,12032,9941,10008
2020-05-15,15,3458,6286,4427
2020-05-15,16,1443,6074,1424
2020-05-15,17,9011,8274,2133
2020-05-15,18,8123,9569,3988
2020-05-15,19,13071,1661,3614
2020-05-15,20,3922,1613,14055
2020-05-16,1,4879,3614,534
2020-05-16,2,2887,9941,4879
2020-05-16,3,6978,7832,7507
2020-05-16,4,3446,6759,8155
2020-05-16,5,8123,11456,1443
2020-05-16,6,534,9894,2225
2020-05-16,7,5833,12657,4047
2020-05-16,8,1562,13987,1191
2020-05-16,9,7770,4879,13047
2020-05-16,10,8210,8274,8123
2020-05-16,11,3299,6286,4384
2020-05-16,12,1443,9569,12032
2020-05-16,13,5524,8758,1169
2020-05-16,14,4384,2225,7609
2020-05-16,15,662,1661,10057
2020-05-16,16,2630,6152,1562
2020-05-16,17,1845,6204,12149
2020-05-16,18,2363,498,11138
2020-05-16,19,658,11767,6199
2020-05-16,20,12670,4143,5524
2020-05-17,1,7770,3614,1390
2020-05-17,2,6454,1390,4047
2020-05-17,3,13880,9941,7507
2020-05-17,4,4047,7832,7770
2020-05-17,5,1390,6204,534
2020-05-17,6,6542,6759,4384
2020-05-17,7,4384,4879,4879
2020-05-17,8,2666,12657,6542
2020-05-17,9,6978,11456,2816
2020-05-17,10,2225,2225,10486
2020-05-17,11,6175,8758,8101
2020-05-17,12,12309,9569,7592
2020-05-17,13,3614,6286,6454
2020-05-17,14,4879,1661,2225
2020-05-17,15,7592,6152,6175
2020-05-17,16,3446,4143,10633
2020-05-17,17,4630,534,3614
2020-05-17,18,2816,7697,11245
2020-05-17,19,4295,8028,1191
2020-05-17,20,534,7507,3892
2020-05-18,1,7770,3614,9905
2020-05-18,2,13880,1390,12158
2020-05-18,3,9905,9941,10486
2020-05-18,4,2225,7832,1390
2020-05-18,5,13761,6204,7770
2020-05-18,6,9185,6759,7424
2020-05-18,7,4879,4879,7592
2020-05-18,8,12926,12657,8045
2020-05-18,9,12188,2225,2225
2020-05-18,10,6175,8758,2816
2020-05-18,11,5691,7770,7507
2020-05-18,12,11508,9569,4047
2020-05-18,13,2363,6152,6175
2020-05-18,14,1792,1661,4879
2020-05-18,15,1390,7507,13761
2020-05-18,16,5714,534,4384
2020-05-18,17,12547,11456,6542
2020-05-18,18,12670,8028,534
2020-05-18,19,1257,7592,9185
2020-05-18,20,10486,8951,13951
2020-05-19,1,7242,1390,9905
2020-05-19,2,9185,3614,12158
2020-05-19,3,9905,9941,6147
2020-05-19,4,1257,7832,13761
2020-05-19,5,7060,13761,8045
2020-05-19,6,13761,9905,12031
2020-05-19,7,12188,6204,9185
2020-05-19,8,5672,4879,7242
2020-05-19,9,12158,7770,7770
2020-05-19,10,12670,12158,6899
2020-05-19,11,2441,2225,9129
2020-05-19,12,10549,12657,13951
2020-05-19,13,2225,8758,13737
2020-05-19,14,11460,9569,4879
2020-05-19,15,8004,9129,2225
2020-05-19,16,10438,6152,6175
2020-05-19,17,8123,6759,7592
2020-05-19,18,6676,7507,8004
2020-05-19,19,9145,534,6676
2020-05-19,20,7275,7592,10486
2020-05-21,1,3906,1390,7420
2020-05-21,2,7768,13761,13273
2020-05-21,3,2112,9905,6233
2020-05-21,4,2945,12158,13658
2020-05-21,5,12082,4879,10204
2020-05-21,6,293,7770,10289
2020-05-21,7,1589,3614,2673
2020-05-21,8,6865,9129,5172
2020-05-21,9,10938,12657,12792
2020-05-21,10,11460,7507,7768
2020-05-21,11,7506,534,1954
2020-05-21,12,8484,9569,12031
2020-05-21,13,5583,7592,11134
2020-05-21,14,2441,10486,2362
2020-05-21,15,12926,2225,9905
2020-05-21,16,2673,4384,9965
2020-05-21,17,2383,1443,14000
2020-05-21,18,5172,8951,7242
2020-05-21,19,7563,2816,125
2020-05-21,20,6831,13106,3906
2020-05-22,1,10679,1390,10679
2020-05-22,2,7131,13761,7660
2020-05-22,3,6335,9905,7420
2020-05-22,4,1589,12158,13273
2020-05-22,5,2945,7770,10204
2020-05-22,6,293,4879,200
2020-05-22,7,2112,9129,12170
2020-05-22,8,3906,3614,2673
2020-05-22,9,13307,7507,11695
2020-05-22,10,4616,534,13477
2020-05-22,11,14074,7592,12031
2020-05-22,12,5360,10486,12792
2020-05-22,13,5583,11148,21
2020-05-22,14,13273,4384,4179
2020-05-22,15,7660,1443,1589
2020-05-22,16,11695,2816,7168
2020-05-22,17,8825,13106,7826
2020-05-22,18,10170,9364,7768
2020-05-22,19,7065,8290,4346
2020-05-22,20,9037,1169,5360
2020-05-23,1,11510,1390,10679
2020-05-23,2,10679,13761,5487
2020-05-23,3,9578,9905,1493
2020-05-23,4,6000,12158,587
2020-05-23,5,8111,10679,9954
2020-05-23,6,8205,7770,7660
2020-05-23,7,6481,9129,9533
2020-05-23,8,7768,7660,13276
2020-05-23,9,8152,4879,7420
2020-05-23,10,1020,7507,1119
2020-05-23,11,13276,534,10204
2020-05-23,12,11896,11148,7168
2020-05-23,13,4532,13273,4690
2020-05-23,14,2945,3614,12031
2020-05-23,15,7660,5487,2544
2020-05-23,16,13446,7592,4910
2020-05-23,17,4775,1493,10909
2020-05-23,18,394,10486,6481
2020-05-23,19,1589,4384,11683
2020-05-23,20,2544,200,13273
2020-05-24,1,10679,1390,1493
2020-05-24,2,6000,13761,10679
2020-05-24,3,5478,10679,5487
2020-05-24,4,4233,9905,4233
2020-05-24,5,11510,1493,5880
2020-05-24,6,9876,12158,587
2020-05-24,7,6481,7770,7813
2020-05-24,8,1985,7660,1119
2020-05-24,9,13165,9129,13951
2020-05-24,10,4532,5487,2544
2020-05-24,11,13446,11148,13293
2020-05-24,12,2544,13273,7420
2020-05-24,13,3234,587,9954
2020-05-24,14,13698,3614,4671
2020-05-24,15,10276,7592,13698
2020-05-24,16,1020,13276,13165
2020-05-24,17,11596,10486,11631
2020-05-24,18,13722,7507,8861
2020-05-24,19,4405,200,6000
2020-05-24,20,12179,4384,252
2020-05-25,1,4233,10679,5880
2020-05-25,2,5633,1493,4233
2020-05-25,3,13165,13761,11631
2020-05-25,4,13722,9905,10679
2020-05-25,5,10679,12158,13951
2020-05-25,6,11631,7770,13606
2020-05-25,7,5478,7660,13165
2020-05-25,8,1985,9129,13293
2020-05-25,9,5880,5487,1493
2020-05-25,10,5065,11148,4671
2020-05-25,11,6063,587,14091
2020-05-25,12,6481,13273,587
2020-05-25,13,1785,2544,7420
2020-05-25,14,7058,13276,12550
2020-05-25,15,1893,200,7813
2020-05-25,16,13698,10204,252
2020-05-25,17,6916,5911,12666
2020-05-25,18,11596,1390,13722
2020-05-25,19,10592,13106,5487
2020-05-25,20,13606,7242,1563
2020-05-26,1,2718,10679,12666
2020-05-26,2,13393,1493,1563
2020-05-26,3,2049,12158,10753
2020-05-26,4,10753,9905,13951
2020-05-26,5,6277,13761,2718
2020-05-26,6,6629,7660,11631
2020-05-26,7,4014,9129,10679
2020-05-26,8,712,5487,13606
2020-05-26,9,13067,11148,4233
2020-05-26,10,6481,5880,3774
2020-05-26,11,3774,7770,4014
2020-05-26,12,11999,587,13393
2020-05-26,13,5633,13273,4151
2020-05-26,14,567,2544,4358
2020-05-26,15,13577,13276,8120
2020-05-26,16,11336,200,600
2020-05-26,17,9914,10204,7054
2020-05-26,18,1841,5911,660
2020-05-26,19,4224,4151,1841
2020-05-26,20,10679,11631,7147
2020-05-27,1,6846,10679,7062
2020-05-27,2,731,1493,3774
2020-05-27,3,9914,7660,12666
2020-05-27,4,2049,5487,11065
2020-05-27,5,13393,587,10753
2020-05-27,6,2718,11148,13951
2020-05-27,7,6629,5880,7147
2020-05-27,8,3774,13273,2718
2020-05-27,9,3840,2544,13763
2020-05-27,10,11336,13276,6629
2020-05-27,11,10511,7770,10592
2020-05-27,12,712,200,9914
2020-05-27,13,1985,10204,8120
2020-05-27,14,9451,5911,2152
2020-05-27,15,3432,3774,4014
2020-05-27,16,12177,4151,10679
2020-05-27,17,6253,11631,7054
2020-05-27,18,3043,12666,11631
2020-05-27,19,2979,7420,10382
2020-05-27,20,7147,3482,10150
2020-05-28,1,6253,3774,7062
2020-05-28,2,6846,10679,13162
2020-05-28,3,5971,7062,14029
2020-05-28,4,10469,1493,3774
2020-05-28,5,9031,10468,10469
2020-05-28,6,8492,7660,10382
2020-05-28,7,10898,14029,4010
2020-05-28,8,3774,5487,13763
2020-05-28,9,6176,5880,13951
2020-05-28,10,13216,587,6253
2020-05-28,11,8550,13273,11628
2020-05-28,12,13162,2544,11065
2020-05-28,13,9914,11148,10592
2020-05-28,14,8852,13276,9031
2020-05-28,15,13756,10753,10753
2020-05-28,16,3964,9031,6895
2020-05-28,17,13850,4151,10468
2020-05-28,18,4099,200,9854
2020-05-28,19,11864,12666,2139
2020-05-28,20,5065,10204,4099
2020-05-29,1,12137,3774,10469
2020-05-29,2,8492,10679,7062
2020-05-29,3,10469,7062,14029
2020-05-29,4,3766,10468,11122
2020-05-29,5,11621,1493,1794
2020-05-29,6,8391,7660,9753
2020-05-29,7,10408,14029,13951
2020-05-29,8,10688,5487,589
2020-05-29,9,9753,5880,1263
2020-05-29,10,8871,587,12970
2020-05-29,11,5971,2544,823
2020-05-29,12,4094,13276,1489
2020-05-29,13,6558,10753,12137
2020-05-29,14,5049,9031,8871
2020-05-29,15,10660,4151,3553
2020-05-29,16,1985,12666,10408
2020-05-29,17,8800,200,9730
2020-05-29,18,589,11631,12214
2020-05-29,19,2027,13951,3774
2020-05-29,20,8852,11065,1020
2020-05-30,1,11621,3774,13783
2020-05-30,2,1263,13783,823
2020-05-30,3,5701,7062,11621
2020-05-30,4,8492,10468,9209
2020-05-30,5,12137,1493,1530
2020-05-30,6,3766,14029,1489
2020-05-30,7,7704,10679,1263
2020-05-30,8,6736,823,1298
2020-05-30,9,8420,10469,3697
2020-05-30,10,12092,5880,5917
2020-05-30,11,3697,5487,12970
2020-05-30,12,14104,12970,589
2020-05-30,13,1907,587,13951
2020-05-30,14,4538,9031,3964
2020-05-30,15,5633,13162,894
2020-05-30,16,8550,2544,1794
2020-05-30,17,10408,12137,3553
2020-05-30,18,1586,10753,7062
2020-05-30,19,5174,13951,8420
2020-05-30,20,823,11065,8023
2020-05-31,1,12092,3774,1530
2020-05-31,2,2958,10963,13783
2020-05-31,3,13448,13783,10963
2020-05-31,4,11621,7062,6141
2020-05-31,5,8550,10468,11621
2020-05-31,6,12583,14029,2958
2020-05-31,7,6736,823,13997
2020-05-31,8,13103,1493,823
2020-05-31,9,8761,10469,13298
2020-05-31,10,372,1530,5917
2020-05-31,11,11175,12970,12717
2020-05-31,12,5633,5880,372
2020-05-31,13,8819,9031,13951
2020-05-31,14,5525,12137,9209
2020-05-31,15,5593,13162,3483
2020-05-31,16,12570,13951,3697
2020-05-31,17,11951,10753,9326
2020-05-31,18,12919,2544,5525
2020-05-31,19,13783,10679,3964
2020-05-31,20,1530,11065,9219
2020-06-01,1,13448,3774,4061
2020-06-01,2,5548,10963,12570
2020-06-01,3,6736,13783,8941
2020-06-01,4,8761,7062,5410
2020-06-01,5,8550,10468,9219
2020-06-01,6,11621,14029,5963
2020-06-01,7,2650,823,1780
2020-06-01,8,9451,1530,9111
2020-06-01,9,13653,10469,13951
2020-06-01,10,12273,6141,13997
2020-06-01,11,6063,12970,6141
2020-06-01,12,2958,12137,11621
2020-06-01,13,12092,5880,13783
2020-06-01,14,461,9031,12717
2020-06-01,15,13179,13162,11129
2020-06-01,16,372,13951,2958
2020-06-01,17,8731,10753,3728
2020-06-01,18,7622,1811,13448
2020-06-01,19,401,3483,9326
2020-06-01,20,2204,11621,7099
2020-06-02,1,13448,10963,11129
2020-06-02,2,5854,3774,7981
2020-06-02,3,11129,13783,8941
2020-06-02,4,6206,11129,5620
2020-06-02,5,1039,7062,774
